state_code,house_unitPrice,lease_unitPrice,center,center_lat,center_lon,cit,dist,vil,master,college,highSchool,secondary,median,restaurant,106_traffic_done,cloth_done,convStore_done,edu_all_statecode,hardware_done,hsp_and_clc,illegal_don,job_stat_code,mrt,night_club,park,ubike
554827031,477000.0,1500.0,"(25.089532801562754, 121.52691843003295)",25.089532801562754,121.52691843003296,台北市,士林區,仁勇里,0.07107023411371237,0.24498327759197325,0.4927536231884058,0.19119286510590852,612,614,186,83,72,105,11,46,104,5,4,17,11,7
554827039,461000.0,1229.0,"(25.089532801562754, 121.56288444551268)",25.089532801562754,121.5628844455127,台北市,內湖區,西安里,0.10699048244174596,0.33754512635379064,0.43944863800459466,0.11601575319986873,709,184,75,3,30,45,5,18,28,81,0,0,6,6
554827040,493000.0,1229.0,"(25.089532801562754, 121.56738019744765)",25.089532801562754,121.56738019744765,台北市,內湖區,西安里,0.10699048244174596,0.33754512635379064,0.43944863800459466,0.11601575319986873,709,155,118,5,42,48,8,17,32,40,0,0,6,7
554827043,507000.0,1229.0,"(25.089532801562754, 121.58086745325254)",25.089532801562754,121.58086745325254,台北市,內湖區,金瑞里,0.08945793149318257,0.3036248752909877,0.4517791819088793,0.15513801130695046,671,23,27,23,43,41,14,19,36,0,0,1,3,4
554827044,428000.0,1133.0,"(25.089532801562754, 121.5853632051875)",25.089532801562754,121.58536320518749,台北市,內湖區,金瑞里,0.08945793149318257,0.3036248752909877,0.4517791819088793,0.15513801130695046,671,6,29,23,47,42,15,20,36,0,0,1,3,5
554827045,426000.0,1229.0,"(25.089532801562754, 121.58985895712247)",25.089532801562754,121.58985895712247,台北市,內湖區,碧山里,0.08414595784838,0.29396036489462096,0.4564328405158855,0.16546083674111356,694,51,66,21,38,38,13,17,36,11,0,1,3,6
554827046,526500.0,1229.0,"(25.089532801562754, 121.59435470905744)",25.089532801562754,121.59435470905744,台北市,內湖區,碧山里,0.08414595784838,0.29396036489462096,0.4564328405158855,0.16546083674111356,694,72,56,17,29,42,9,14,34,12,0,1,3,5
554927029,328000.0,666.0,"(25.094054660227542, 121.49541627599467)",25.094054660227545,121.49541627599469,台北市,士林區,福安里,0.02650924482067276,0.15705056805524614,0.4395188237914903,0.3769213633325908,524,8,26,1,7,24,7,3,14,0,0,0,1,1
555127036,268000.0,1083.0,"(25.10309837755711, 121.48932275529444)",25.10309837755711,121.48932275529444,台北市,士林區,福安里,0.02650924482067276,0.15705056805524614,0.4395188237914903,0.3769213633325908,524,3,12,0,0,21,2,1,8,0,0,0,1,0
555227041,208000.0,1083.0,"(25.107620236221898, 121.49674230272397)",25.10762023622189,121.49674230272396,台北市,士林區,福安里,0.02650924482067276,0.15705056805524614,0.4395188237914903,0.3769213633325908,524,2,41,1,13,41,10,2,41,0,1,0,1,1
